Unnamed: 0,ARTIST,SONG_NAME,SONG_LINK,LYRIC
10000,Adele,Melt My Heart to Stone,https://songmeanings.com/songs/view/3530822107858701106/,
10001,Adele,Million Years Ago,https://songmeanings.com/songs/view/3530822107859518267/,
10002,Adele,My Same,https://songmeanings.com/songs/view/3530822107858706462/,
10003,Adele,Need You Now (Lady Antebellum cover),https://songmeanings.com/songs/view/3530822107859451945/,
10004,Adele,Never Gonna Leave You ,https://songmeanings.com/songs/view/3530822107859489779/,
10005,Adele,Not Drunk Enough,https://songmeanings.com/songs/view/3530822107858756710/,
10006,Adele,Now and Then,https://songmeanings.com/songs/view/3530822107858726492/,
10007,Adele,One and Only,https://songmeanings.com/songs/view/3530822107858858031/,
10008,Adele,Painting Pictures,https://songmeanings.com/songs/view/3530822107858878513/,
10009,Adele,Remedy,https://songmeanings.com/songs/view/3530822107859518262/,
10010,Adele,Right as Rain,https://songmeanings.com/songs/view/3530822107858705097/,
10011,Adele,River Lea,https://songmeanings.com/songs/view/3530822107859518265/,
10012,Adele,Rolling in the Deep,https://songmeanings.com/songs/view/3530822107858851671/,
10013,Adele,Rumour Has It,https://songmeanings.com/songs/view/3530822107858857852/,
10014,Adele,Send My Love (To Your New Lover),https://songmeanings.com/songs/view/3530822107859518259/,
10015,Adele,Set Fire to the Rain,https://songmeanings.com/songs/view/3530822107858857797/,
10016,Adele,Skyfall,https://songmeanings.com/songs/view/3530822107859442254/,
10017,Adele,Someone Like You,https://songmeanings.com/songs/view/3530822107858852006/,
10018,Adele,Sweetest Devotion,https://songmeanings.com/songs/view/3530822107859518268/,
10019,Adele,Take It All,https://songmeanings.com/songs/view/3530822107858857795/,
10020,Adele,That's It I Quit I'm Movin' On,https://songmeanings.com/songs/view/3530822107858726493/,
10021,Adele,Tired,https://songmeanings.com/songs/view/3530822107858705191/,
10022,Adele,Turning Tables,https://songmeanings.com/songs/view/3530822107858857794/,
10023,Adele,Untitled,https://songmeanings.com/songs/view/3530822107859451946/,
10024,Adele,Water and a Flame,https://songmeanings.com/songs/view/3530822107858767100/,
10025,Adele,Water Under the Bridge,https://songmeanings.com/songs/view/3530822107859518263/,
10026,Adele,When We Were Young,https://songmeanings.com/songs/view/3530822107859518045/,
10027,Adele,Why Do You Love Me,https://songmeanings.com/songs/view/3530822107859518271/,
10028,Adele,You''ll Never See Me Again ,https://songmeanings.com/songs/view/3530822107859489782/,
