Unnamed: 0,ARTIST,SONG_NAME,SONG_LINK,LYRIC
5000,Paramore,We Are Broken,https://songmeanings.com/songs/view/3530822107858667739/,
5001,Paramore,When It Rains,https://songmeanings.com/songs/view/3530822107858667744/,
5002,Paramore,Where the Lines Overlap,https://songmeanings.com/songs/view/3530822107858777087/,
5003,Paramore,Whoa,https://songmeanings.com/songs/view/3530822107858549647/,
5004,Paramore,You Ain't Woman Enough (Loretta Lynn cover),https://songmeanings.com/songs/view/3530822107858806734/,
5005,John Mayer,3x5,https://songmeanings.com/songs/view/51691/,
5006,John Mayer,83,https://songmeanings.com/songs/view/47501/,
5007,John Mayer,A Face To Call Home,https://songmeanings.com/songs/view/3530822107859431755/,
5008,John Mayer,All We Ever Do Is Say Goodbye,https://songmeanings.com/songs/view/3530822107858804505/,
5009,John Mayer,Another Kind of Green,https://songmeanings.com/songs/view/3530822107858516070/,
5010,John Mayer,Assassin,https://songmeanings.com/songs/view/3530822107858804530/,
5011,John Mayer,Babylon (David Gray cover),https://songmeanings.com/songs/view/3458764513820563801/,
5012,John Mayer,Back To You,https://songmeanings.com/songs/view/47494/,
5013,John Mayer,Badge And Gun,https://songmeanings.com/songs/view/3530822107859464211/,
5014,John Mayer,Bare Ballin',https://songmeanings.com/songs/view/3530822107858672275/,
5015,John Mayer,Beat It (Michael Jackson cover),https://songmeanings.com/songs/view/3530822107859331019/,
5016,John Mayer,Belief,https://songmeanings.com/songs/view/3530822107858621361/,
5017,John Mayer,Big Sky Country (Chris Whitley cover),https://songmeanings.com/songs/view/3458764513820545615/,
5018,John Mayer,Bigger Than My Body,https://songmeanings.com/songs/view/3530822107858489307/,
5019,John Mayer,Bold as Love (Jimi Hendrix Experience cover),https://songmeanings.com/songs/view/3530822107858625776/,
5020,John Mayer,Born and Raised,https://songmeanings.com/songs/view/3530822107858856977/,
5021,John Mayer,Born and Raised (Reprise),https://songmeanings.com/songs/view/3530822107859437576/,
5022,John Mayer,Breakaway,https://songmeanings.com/songs/view/53862/,
5023,John Mayer,By Nine,https://songmeanings.com/songs/view/81116/,
5024,John Mayer,Call Me The Breeze,https://songmeanings.com/songs/view/3530822107859464207/,
5025,John Mayer,Can't Take That Plane,https://songmeanings.com/songs/view/3530822107858672281/,
5026,John Mayer,Carry Me Away,https://songmeanings.com/songs/view/3530822107859595136/,
5027,John Mayer,Changing,https://songmeanings.com/songs/view/3530822107859540487/,
5028,John Mayer,City Love,https://songmeanings.com/songs/view/47500/,
5029,John Mayer,Clarity,https://songmeanings.com/songs/view/3530822107858489306/,
5030,John Mayer,Come Back To Bed,https://songmeanings.com/songs/view/3530822107858489309/,
5031,John Mayer,Come When I Call,https://songmeanings.com/songs/view/3530822107858557019/,
5032,John Mayer,Comfortable,https://songmeanings.com/songs/view/36673/,
5033,John Mayer,Comfortable (Live at ECSU),https://songmeanings.com/songs/view/120986/,
5034,John Mayer,Covered In Rain,https://songmeanings.com/songs/view/79987/,
5035,John Mayer,Covered in Rain (Live in Birmingham),https://songmeanings.com/songs/view/3530822107858890337/,
5036,John Mayer,Crossroads (Robert Johnson cover),https://songmeanings.com/songs/view/3530822107858804496/,
5037,John Mayer,Daughters,https://songmeanings.com/songs/view/3530822107858489312/,
5038,John Mayer,Dear Marie,https://songmeanings.com/songs/view/3530822107859463294/,
5039,John Mayer,Distance,https://songmeanings.com/songs/view/3530822107858567472/,
5040,John Mayer,Do You Know Me,https://songmeanings.com/songs/view/3530822107858804506/,
5041,John Mayer,Dreaming With A Broken Heart,https://songmeanings.com/songs/view/3530822107858615297/,
5042,John Mayer,Dreams To Remember (With Buddy Guy),https://songmeanings.com/songs/view/3530822107858674641/,
5043,John Mayer,Edge Of Desire,https://songmeanings.com/songs/view/3530822107858804502/,
5044,John Mayer,Emoji of a Wave,https://songmeanings.com/songs/view/3530822107859542205/,
5045,John Mayer,Every Little Thing She Does (7.15.00),https://songmeanings.com/songs/view/128521/,
5046,John Mayer,Everyday I Have the Blues,https://songmeanings.com/songs/view/3530822107859334960/,
5047,John Mayer,Everything Is Not Broken,https://songmeanings.com/songs/view/81114/,
5048,John Mayer,Everything You'll Ever Be,https://songmeanings.com/songs/view/3530822107858825882/,
5049,John Mayer,Fool to Love You,https://songmeanings.com/songs/view/3530822107859432344/,
5050,John Mayer,Free Fallin' (Tom Petty cover),https://songmeanings.com/songs/view/3530822107858730280/,
5051,John Mayer,"Friends, Lovers or Nothing",https://songmeanings.com/songs/view/3530822107858783458/,
5052,John Mayer,George's Blues,https://songmeanings.com/songs/view/118304/,
5053,John Mayer,Go Easy On Me,https://songmeanings.com/songs/view/3530822107859450131/,
5054,John Mayer,Good Love Is On The Way,https://songmeanings.com/songs/view/3530822107858707012/,
5055,John Mayer,Good People,https://songmeanings.com/songs/view/3530822107858729305/,
5056,John Mayer,Goodbye (Tribute to New York911),https://songmeanings.com/songs/view/3530822107858618847/,
5057,John Mayer,Gravity,https://songmeanings.com/songs/view/3530822107858565808/,
5058,John Mayer,Great Indoors,https://songmeanings.com/songs/view/47502/,
5059,John Mayer,Half of My Heart (feat. Taylor Swift),https://songmeanings.com/songs/view/3530822107858769446/,
5060,John Mayer,Heart So Heavy,https://songmeanings.com/songs/view/3530822107858653935/,
5061,John Mayer,Heartbreak Warfare,https://songmeanings.com/songs/view/3530822107858769868/,
5062,John Mayer,Helpless,https://songmeanings.com/songs/view/3530822107859542221/,
5063,John Mayer,Home Life,https://songmeanings.com/songs/view/3530822107858489310/,
5064,John Mayer,How Much It Hurts,https://songmeanings.com/songs/view/3530822107858683113/,
5065,John Mayer,Hummingbird,https://songmeanings.com/songs/view/3530822107858507017/,
5066,John Mayer,I Don't Need No Doctor (Ray Charles cover),https://songmeanings.com/songs/view/3530822107858670764/,
5067,John Mayer,I Don't Trust Myself (With Loving You),https://songmeanings.com/songs/view/3530822107858615296/,
5068,John Mayer,I Guess I Just Feel Like,https://songmeanings.com/songs/view/3530822107859594126/,
5069,John Mayer,I Just Remembered That I Didn't Care (feat. Chris Stapleton),https://songmeanings.com/songs/view/3530822107859594194/,
5070,John Mayer,I Will Be Found (Lost at Sea),https://songmeanings.com/songs/view/3530822107859464209/,
5071,John Mayer,I'm Gonna Find Another You,https://songmeanings.com/songs/view/3530822107858615302/,
5072,John Mayer,I'm on Fire (Bruce Springsteen cover),https://songmeanings.com/songs/view/3530822107859457959/,
5073,John Mayer,If I Ever Get Around To Living,https://songmeanings.com/songs/view/3530822107859431752/,
5074,John Mayer,In Repair,https://songmeanings.com/songs/view/3530822107858615299/,
5075,John Mayer,In the Blood,https://songmeanings.com/songs/view/3530822107859545216/,
5076,John Mayer,In Your Atmosphere,https://songmeanings.com/songs/view/3530822107858481504/,
5077,John Mayer,In Your Atmosphere (Where The Light Is version),https://songmeanings.com/songs/view/3530822107858729102/,
5078,John Mayer,Inner City Blues (Make Me Wanna Holler),https://songmeanings.com/songs/view/3530822107859226629/,
5079,John Mayer,I’ve Got Dreams to Remember/Gravity,https://songmeanings.com/songs/view/3530822107859594125/,
5080,John Mayer,Kid A (Radiohead cover),https://songmeanings.com/songs/view/118379/,
5081,John Mayer,Lenny,https://songmeanings.com/songs/view/3530822107859148302/,
5082,John Mayer,Lesson Learned,https://songmeanings.com/songs/view/3530822107859318438/,
5083,John Mayer,Lifelines,https://songmeanings.com/songs/view/73754/,
5084,John Mayer,Love Is a Verb,https://songmeanings.com/songs/view/3530822107858869361/,
5085,John Mayer,Love on the Weekend,https://songmeanings.com/songs/view/3530822107859540488/,
5086,John Mayer,Love Song For No One,https://songmeanings.com/songs/view/42081/,
5087,John Mayer,Love Soon,https://songmeanings.com/songs/view/47497/,
5088,John Mayer,Man on the Side,https://songmeanings.com/songs/view/36690/,
5089,John Mayer,Message in a Bottle (Police cover),https://songmeanings.com/songs/view/3458764513820546567/,
5090,John Mayer,Midnight,https://songmeanings.com/songs/view/120908/,
5091,John Mayer,Moving On and Getting Over,https://songmeanings.com/songs/view/3530822107859540486/,
5092,John Mayer,My Stupid Mouth,https://songmeanings.com/songs/view/43212/,
5093,John Mayer,Neon,https://songmeanings.com/songs/view/47496/,
5094,John Mayer,Neon 12:47 AM,https://songmeanings.com/songs/view/3458764513820544569/,
5095,John Mayer,Never on the Day You Leave ,https://songmeanings.com/songs/view/3530822107859544917/,
5096,John Mayer,New Deep,https://songmeanings.com/songs/view/3530822107858489308/,
5097,John Mayer,New Light,https://songmeanings.com/songs/view/3530822107859571494/,
5098,John Mayer,No Such Thing,https://songmeanings.com/songs/view/47495/,
5099,John Mayer,Not Myself,https://songmeanings.com/songs/view/47503/,
5100,John Mayer,Old Love,https://songmeanings.com/songs/view/3530822107858644745/,
5101,John Mayer,On The Way Home,https://songmeanings.com/songs/view/3530822107859464212/,
5102,John Mayer,Only Heart,https://songmeanings.com/songs/view/3530822107858489313/,
5103,John Mayer,Out of My Mind,https://songmeanings.com/songs/view/3530822107858682266/,
5104,John Mayer,Outside in the Underground,https://songmeanings.com/songs/view/118362/,
5105,John Mayer,Over and Over,https://songmeanings.com/songs/view/3530822107858672285/,
5106,John Mayer,Paper Doll,https://songmeanings.com/songs/view/3530822107859459806/,
5107,John Mayer,Perfectly Lonely,https://songmeanings.com/songs/view/3530822107858804598/,
5108,John Mayer,Queen of California,https://songmeanings.com/songs/view/3530822107859431555/,
5109,John Mayer,Quiet,https://songmeanings.com/songs/view/47498/,
5110,John Mayer,Real World,https://songmeanings.com/songs/view/3530822107858481547/,
5111,John Mayer,Roll It On Home,https://songmeanings.com/songs/view/3530822107859542222/,
5112,John Mayer,Rosie,https://songmeanings.com/songs/view/3530822107859545218/,
5113,John Mayer,Route 66,https://songmeanings.com/songs/view/3530822107859272196/,
5114,John Mayer,Same Time Last Year,https://songmeanings.com/songs/view/3530822107858727739/,
5115,John Mayer,Say,https://songmeanings.com/songs/view/3530822107858693729/,
5116,John Mayer,Shadow Days,https://songmeanings.com/songs/view/3530822107858873682/,
5117,John Mayer,Simmering,https://songmeanings.com/songs/view/3530822107858513375/,
5118,John Mayer,Slow Dancing in a Burning Room,https://songmeanings.com/songs/view/3530822107858604873/,
5119,John Mayer,Somebody Loves You,https://songmeanings.com/songs/view/3530822107858825884/,
5120,John Mayer,Something Like Olivia,https://songmeanings.com/songs/view/3530822107858877570/,
5121,John Mayer,Something's Missing,https://songmeanings.com/songs/view/81117/,
5122,John Mayer,Something's Missing (Alternate Lyrics),https://songmeanings.com/songs/view/3530822107858514162/,
5123,John Mayer,Speak For Me,https://songmeanings.com/songs/view/3530822107859431751/,
5124,John Mayer,Split Screen Sadness,https://songmeanings.com/songs/view/3530822107858489311/,
5125,John Mayer,St. Patrick's Day,https://songmeanings.com/songs/view/47504/,
5126,John Mayer,Still Feel Like Your Man,https://songmeanings.com/songs/view/3530822107859542220/,
5127,John Mayer,Stitched Up (With Herbie Hancock),https://songmeanings.com/songs/view/3530822107858605018/,
5128,John Mayer,Stop This Train,https://songmeanings.com/songs/view/3530822107858615298/,
5129,John Mayer,Sucker,https://songmeanings.com/songs/view/68098/,
5130,John Mayer,Taking On Water,https://songmeanings.com/songs/view/3530822107858733004/,
5131,John Mayer,Tell Me What To Say,https://songmeanings.com/songs/view/83396/,
5132,John Mayer,The Age of Worry,https://songmeanings.com/songs/view/3530822107859437574/,
5133,John Mayer,The Heart of Life,https://songmeanings.com/songs/view/3530822107858638331/,
5134,John Mayer,The Hurt,https://songmeanings.com/songs/view/3530822107858615293/,
5135,John Mayer,The Kappa Song,https://songmeanings.com/songs/view/3530822107858854171/,
5136,John Mayer,The Wee Small Hours,https://songmeanings.com/songs/view/3530822107858752416/,
5137,John Mayer,The Wind Cries Mary,https://songmeanings.com/songs/view/3458764513820548037/,
5138,John Mayer,"Theme from ""The Search for Everything""",https://songmeanings.com/songs/view/3530822107859545217/,
5139,John Mayer,This Will All Make Perfect Sense Someday,https://songmeanings.com/songs/view/81115/,
5140,John Mayer,Tracing,https://songmeanings.com/songs/view/3530822107858494127/,
5141,John Mayer,Untitled (Live 2010),https://songmeanings.com/songs/view/3530822107858820306/,
5142,John Mayer,Untitled Song Demo,https://songmeanings.com/songs/view/3530822107858564216/,
5143,John Mayer,Victoria,https://songmeanings.com/songs/view/36695/,
5144,John Mayer,Vultures,https://songmeanings.com/songs/view/3530822107858578486/,
5145,John Mayer,Wait Until Tomorrow,https://songmeanings.com/songs/view/3530822107859334961/,
5146,John Mayer,Waitin' on the Day,https://songmeanings.com/songs/view/3530822107859463303/,
5147,John Mayer,Waiting on the World to Change,https://songmeanings.com/songs/view/3530822107858606873/,
5148,John Mayer,Walk on the Ocean (Toad the Wet Sprocket cover),https://songmeanings.com/songs/view/129492/,
5149,John Mayer,"Walt Grace's Submarine Test, January 1967",https://songmeanings.com/songs/view/3530822107859431753/,
