Unnamed: 0,ARTIST,SONG_NAME,SONG_LINK,LYRIC
1010,Death Cab for Cutie,Hold No Guns,https://songmeanings.com/songs/view/3530822107859503877/,"<div class=""holder lyric-box"">
						Darling, don't you understand<br/>
That there are no winners<br/>
Metals rung from silken strands<br/>
To greet you at the finish<br/>
As we're dissolving into the sea<br/>
I can only take what I can carry<br/>
The counsel's combing through our debris<br/>
The treasures we never buried<br/>
<br/>
My love why do you run?<br/>
For my hands hold no guns<br/>
<br/>
Darling, though you may pretend<br/>
Pretend that you are selfless<br/>
You break with but the slightest bend<br/>
It leaves you lost and helpless<br/>
So to whom will you place the call<br/>
In the coldest night of winter?<br/>
'Cause numbers change and people fall<br/>
And friends they always splinter<br/>
<br/>
My love why do you run?<br/>
For my hands hold no guns<br/>
<br/>
My love why do you run?<br/>
For my hands hold no guns<br/>
They hold no guns<br/>
No, not a one<br/><br/><br/> </div>"
1011,Death Cab for Cutie,Home Is a Fire,https://songmeanings.com/songs/view/3530822107858865475/,"<div class=""holder lyric-box"">
						Sleep, sleep with the lights on<br/>
Shutter with shades drawn<br/>
There's too many windows<br/>
Noise, cars on the freeway<br/>
Tempting a clean break<br/>
There's nowhere left to go<br/>
Watching the room tweak<br/>
Through cracks in the concrete<br/>
<br/>
Plates they will shift<br/>
Houses will shake<br/>
Fences will drift<br/>
We will awake<br/>
Only to find<br/>
Nothing's the same<br/>
Nothing's the same<br/>
<br/>
Home, home is a fire<br/>
A burning reminder<br/>
Of where we belong, oh<br/>
With walls, built up around us<br/>
The bricks make me nervous<br/>
They're only so strong, though<br/>
They're only so strong, though<br/>
<br/>
Plates they will shift<br/>
Houses will shake<br/>
Fences will drift<br/>
We will awake<br/>
Only to find<br/>
Nothing's the same<br/>
Nothing's the same<br/>
Nothing's the same<br/>
Nothing's the same<br/>
As yesterday<br/>
As yesterday<br/><br/><br/> </div>"
1012,Death Cab for Cutie,I Dreamt We Spoke Again,https://songmeanings.com/songs/view/3530822107859575289/,"<div class=""holder lyric-box"">
						I dreamt we spoke, I dreamt we spoke again<br/>
It'd been so long, it'd been so long my mind filled in the blanks<br/>
I dreamt we spoke, I dreamt we spoke again<br/>
It'd been so long, it'd been so long, your voice was like a ghost<br/>
<br/>
In my head<br/>
In my head<br/>
<br/>
Only in, yes, only in a dream<br/>
Is anything, is anything the way it used to be?<br/>
I dreamt we spoke, I dreamt we spoke again<br/>
But when I awoke, when I awoke I could not remember<br/>
<br/>
Anything you said<br/>
Anything you said<br/>
Anything you said<br/>
Anything you said<br/><br/><br/> </div>"
1013,Death Cab for Cutie,I Was a Kaleidoscope,https://songmeanings.com/songs/view/39139/,"<div class=""holder lyric-box"">
						I put on my overcoat and walked into winter, my teeth chattered rhythms<br/>
And they were grouped in twos or threes, <br/>
Like a Morse code message was sent from me to me. <br/>
Cars on slippery slopes, they're stuck: people pushing through <br/>
Their mittens as I was beginning to feel it soaking through my shoes, <br/>
Getting colder with every step I took to your apartment, dear. <br/>
<br/>
And I was a kaleidoscope, the snow on my lenses distorting the image of what <br/>
Was only one of you and I didn't know which one to address as all your lips <br/>
Moved. <br/>
<br/>
This is when I forget breathe all the things I scripted, they sound unfounded.<br/>
And the look that you're giving me, it tells me exactly what you are thinking,<br/>
""this ain't working anymore."" <br/>
<br/>
They got their mothers worked into a panic<br/>
Sledding down hills into oncoming traffic<br/>
The parents layered clothes until the children couldn't move then kept them <br/>
Outside til their noises were blue and I got left there, too. <br/>
<br/>
I put on my overcoat and walked into winter, my teeth chattered rhythms. <br/>
And they were grouped in twos or threes like a Morse code message was sent from me <br/>
To me.<br/><br/><br/> </div>"
1014,Death Cab for Cutie,I Was Once a Loyal Lover,https://songmeanings.com/songs/view/3530822107858768533/,"<div class=""holder lyric-box"">
						Will I have learned so very little<br/>
When these bones are old and brittle?<br/>
I wait to talk when I should listen<br/>
And cloud mistakes with false revisions<br/>
<br/>
All my friends are forward-thinking<br/>
Getting hitched and quitting drinking<br/>
And I can feel them pulling away<br/>
As I'm resigned to stay the same<br/>
<br/>
And you can't even begin to know<br/>
How many times I've told myself ""I told you so""<br/>
<br/>
I was once a loyal lover<br/>
Whose lips did never seek another's<br/>
But now each love's more like a match<br/>
A blinding spark that burns out fast<br/>
<br/>
And they all conclude with the same sentence:<br/>
""I've never met someone more self-centered<br/>
Who thinks that life with a nice girl's like<br/>
Waiting for a bus to work""<br/>
<br/>
And you can't even begin to know<br/>
How many times I've told myself ""I told you so""<br/>
And you can't even begin to believe<br/>
There's so many bridges engulfed in flames behind me<br/>
<br/>
If you deem it so<br/>
Just cut the cord and go<br/>
You'll be fine<br/>
There's plenty of hills to climb<br/>
<br/>
You can't even begin to know<br/>
How many times I've told myself ""I told you so""<br/>
And you can't even begin to believe<br/>
There's so many bridges engulfed in flames behind me<br/>
<br/>
You can't even begin to know<br/>
How many times I've told myself ""I told you so""<br/>
And you can't even begin to believe<br/>
There's so many bridges engulfed in flames behind me<br/><br/><br/> </div>"
1015,Death Cab for Cutie,I Will Follow You Into the Dark,https://songmeanings.com/songs/view/3530822107858552882/,"<div class=""holder lyric-box"">
						Love of mine<br/>
Someday you will die<br/>
But I'll be close behind<br/>
I'll follow you into the dark<br/>
<br/>
No blinding light<br/>
Or tunnels, to gates of white<br/>
Just our hands clasped so tight<br/>
Waiting for the hint of a spark<br/>
<br/>
If Heaven and Hell decide that they both are satisfied<br/>
Illuminate the no's on their vacancy signs<br/>
If there's no one beside you when your soul embarks<br/>
Then I'll follow you into the dark<br/>
<br/>
Catholic school, as vicious as Roman rule<br/>
I got my knuckles bruised by a lady in black<br/>
I held my tongue as she told me, son<br/>
Fear is the heart of love, so I never went back<br/>
<br/>
If Heaven and Hell decide that they both are satisfied<br/>
Illuminate the no's on their vacancy signs<br/>
If there's no one beside you when your soul embarks<br/>
Then I'll follow you into the dark<br/>
<br/>
You and me have seen everything to see<br/>
From Bangkok to Calgary<br/>
The soles of your shoes are all worn down<br/>
The time for sleep is now<br/>
It's nothing to cry about<br/>
Cause we'll hold each other soon<br/>
The blackest of rooms<br/>
<br/>
If Heaven and Hell decide that they both are satisfied<br/>
Illuminate the no's on their vacancy signs<br/>
If there's no one beside you when your soul embarks<br/>
Then I'll follow you into the dark<br/>
<br/>
I'll follow you into the dark<br/><br/><br/> </div>"
1016,Death Cab for Cutie,I Will Possess Your Heart,https://songmeanings.com/songs/view/3530822107858711468/,"<div class=""holder lyric-box"">
						How I wish you could see the potential,<br/>
the potential of you and me<br/>
It's like a book elegantly bound,<br/>
but in a language that you can't read just yet<br/>
<br/>
You gotta spend some time love, you gotta spend some time with me<br/>
And I know that you'll find love, I will possess your heart<br/>
You gotta spend some time love, you gotta spend some time with me<br/>
And I know that you'll find love, I will possess your heart<br/>
<br/>
There are days when outside your window,<br/>
I see my reflection as I slowly pass<br/>
And I long for this mirrored perspective,<br/>
when we'll be lovers, lovers at last<br/>
<br/>
You gotta spend some time love, you gotta spend some time with me<br/>
And I know that you'll find love, I will possess your heart<br/>
You gotta spend some time love, you gotta spend some time with me<br/>
And I know that you'll find love, I will possess your heart<br/>
<br/>
I will possess your heart<br/>
I will possess your heart<br/>
<br/>
You reject my advances and desperate pleas<br/>
I won't let you, let me down so easily, so easily<br/>
<br/>
You gotta spend some time love, you gotta spend some time with me<br/>
And I know that you'll find love, I will possess your heart<br/>
You gotta spend some time love, you gotta spend some time with me<br/>
And I know that you'll find love, I will possess your heart<br/>
<br/>
You gotta spend some time love, you gotta spend some time with me<br/>
And I know that you'll find love, I will possess your heart<br/>
<br/>
I will possess your heart<br/>
<br/>
I will possess your heart<br/>
<br/>
I will possess your heart<br/><br/><br/> </div>"
1017,Death Cab for Cutie,Information Travels Faster,https://songmeanings.com/songs/view/39131/,"<div class=""holder lyric-box"">
						I intentionally wrote it out to be an illegible mess<br/>
You wanted me to write you letters, but I'd rather lose your address<br/>
And forget that we'd ever met and what did or did not occur.<br/>
Sitting in the station, it's all a blur<br/>
Of dancehall hips, pretentious quips. <br/>
A boxers, bob and weave. <br/>
<br/>
And here's the kicker of this whole shebang<br/>
You're in debt and completely fooled, <br/>
That you can look into the mirror and objectively rank your wounds.<br/>
Sewing circles are not solely based in trades of cloth, <br/>
There's spinsters all around here taking notes, reporting on us. <br/>
<br/>
As information travels faster in the modern age, in the modern age<br/>
As our days are crawling by so slowly<br/>
Information travels faster in the modern age, in the modern age<br/>
As our days are crawling by so slowly <br/>
<br/>
Information travels faster in the modern age, in the modern age<br/>
As our days are crawling by so slowly<br/>
Information travels faster in the modern age, in the modern age<br/>
As our days are crawling by so slowly<br/><br/><br/> </div>"
1018,Death Cab for Cutie,Ingenue,https://songmeanings.com/songs/view/3530822107859504105/,"<div class=""holder lyric-box"">
						(Lalalalalala)<br/>
Ingénue, what have we done to you?<br/>
Under that soft skin<br/>
I hear a ticking<br/>
The currency of being twenty-three<br/>
It turns from gold to dust<br/>
When you crest the wave of lust<br/>
So take all you can<br/>
From the mouth of man<br/>
<br/>
Ingénue framed like a cartoon<br/>
The borders clear and defined<br/>
The colors bold and bright<br/>
<br/>
You'll want to be taken more seriously<br/>
But they just play a cue<br/>
And it's such a hard thing to do<br/>
So take all you can<br/>
From the mouth of man<br/>
And escape from this town<br/>
Before your sand runs out<br/>
Before your sand runs out<br/>
<br/>
Ingénue, what will become of you?<br/>
When age's glacial pace<br/>
Cuts valleys into your face<br/>
The currency of being twenty-three<br/>
It will remain the same<br/>
Just by another name<br/>
Oh, Ingénue<br/>
What will you do?<br/>
Oh, Ingénue<br/>
What have we done to you?<br/><br/><br/> </div>"
1019,Death Cab for Cutie,Jealousy Rides with Me,https://songmeanings.com/songs/view/3530822107858555357/,"<div class=""holder lyric-box"">
						Jealousy rides with me<br/>
Such a faithful companion no one could be<br/>
And he sits on my shoulder<br/>
And whispers the things that make me so bitter, it's sick<br/>
<br/>
Jealousy rides with me<br/>
In wake or in slumber, I can't get relief<br/>
From the pictures he paints of the passion in heat<br/>
And though I try, I can't stop listening<br/>
<br/>
And I've tried bribery but to no effect<br/>
'Cause there's no amount of money that would get him to split<br/>
As long as I'm living and we're not together<br/>
I'll be chained to this beast with no chance of severance<br/>
<br/>
'Cause jealousy rides with me<br/>
Such a faithful companion no one could be<br/>
For a journey that leads to the outskirts of time<br/>
But don't worry about me, I'll be fine<br/>
It beats being lonely, I'll be fine<br/>
<br/><br/><br/> </div>"
1020,Death Cab for Cutie,Kicked In (Superchunk cover),https://songmeanings.com/songs/view/3530822107859444586/,"<div class=""holder lyric-box"">
						I wish the nights were warm again this month<br/>
We could stay up all night<br/>
Occupy the porch on the front<br/>
Of the house where we might<br/>
Always forget to replace the bulb in the glass<br/>
Rectangular vase<br/>
The light on the street flickers on through the trees<br/>
And I can see your face<br/>
<br/>
Kicked in and dark inside<br/>
Lit below and burning white<br/>
Kicked in and left unhooked<br/>
Folded, found and kept alive<br/>
<br/>
Well, I've never had one of these before<br/>
And it's stronger than I thought<br/>
Someone put the glass in my hand and<br/>
Romanced by the shape it was<br/>
He said rocket fuel is the key<br/>
He called it clear and hard<br/>
And it wipes me out<br/>
And it warms me up<br/>
Well I hope so<br/>
Because it's bitter cold<br/><br/><br/> </div>"
1021,Death Cab for Cutie,Kids in '99,https://songmeanings.com/songs/view/3530822107859595035/,"<div class=""holder lyric-box"">
						Been thinking 'bout those kids<br/>
Been thinking 'bout those kids back in '99<br/>
The gas leaking in the creek<br/>
A fire cracker then a spark<br/>
In a moment they were<br/>
<br/>
Gone, gone<br/>
Gone, gone<br/>
<br/>
House shaken by the blast<br/>
Black smoke billowing off the landscape<br/>
Sirens crying through the streets<br/>
Choppers hovering like vultures above a meal<br/>
<br/>
Gone, gone<br/>
Gone, gone<br/>
Gone, gone<br/>
Gone, gone<br/>
<br/>
In the waters where we used to swim<br/>
Where we thought we would be young forever<br/>
But beads that glisten on your sunburnt skin<br/>
Evaporated in the flames and embers<br/>
<br/>
Been thinking 'bout those kids<br/>
Been thinking 'bout those kids back in '99<br/>
Wonder who they were then<br/>
Not a spark then a flash<br/>
In a moment they were<br/>
<br/>
Gone, gone<br/>
Gone, gone<br/>
Gone, gone<br/>
Gone, gone<br/>
Gone, gone<br/>
Gone, gone<br/><br/><br/> </div>"
1022,Death Cab for Cutie,Lightness,https://songmeanings.com/songs/view/3530822107858490755/,"<div class=""holder lyric-box"">
						There's a tear in the fabric of your favorite dress<br/>
And I'm sneaking glances.<br/>
Looking for the patterns in static<br/>
They start to make sense the longer I'm at it.<br/>
<br/>
Ivory lines lead<br/>
<br/>
Your heart is a river that flows from your chest<br/>
Through every organ<br/>
Your brain is the dam<br/>
And I am the fish who can't reach the core.<br/>
<br/>
Ivory lines lead<br/>
<br/>
Oh, instincts are misleading<br/>
You shouldn't think what you're feeling<br/>
They don't tell you what you know you should want.<br/>
<br/>
Ivory lines lead<br/>
<br/>
Ivory lines lead<br/>
<br/>
Oh, instincts are misleading<br/>
You shouldn't think what you're feeling<br/>
They don't tell you want you know you should want.<br/>
<br/>
Ivory lines lead<br/>
<br/>
Ivory lines lead<br/><br/><br/> </div>"
1023,Death Cab for Cutie,Line of Best Fit,https://songmeanings.com/songs/view/50865/,"<div class=""holder lyric-box"">
						There things take my time and energy<br/>
Don't stand too close without apologies<br/>
Cutthroat, cut out candid glimpses and <br/>
Wind me up, I'm ready<br/>
Can't escape this line of best fit<br/>
I remember being inside something more than you<br/><br/><br/> </div>"
1024,Death Cab for Cutie,Little Boxes (Malvina Reynolds cover),https://songmeanings.com/songs/view/3530822107858789827/,"<div class=""holder lyric-box"">
						Little boxes on the hillside<br/>
Little boxes made of ticky-tacky<br/>
Little boxes on the hillside<br/>
Little boxes, all the same<br/>
<br/>
There's a pink and a green one<br/>
And a blue one and a yellow one<br/>
And they're all made out of ticky-tacky<br/>
And they all look just the same<br/>
<br/>
And the people in the houses<br/>
All went to the university<br/>
And they were put in boxes<br/>
And the came out all the same<br/>
And there's doctors and there's lawyers<br/>
And business executives<br/>
And they're all made out of ticky-tacky<br/>
And they all look just the same<br/><br/><br/> </div>"
1025,Death Cab for Cutie,Little Bribes,https://songmeanings.com/songs/view/3530822107858767973/,"<div class=""holder lyric-box"">
						The Eiffel tower built to smaller scale<br/>
The freshest oxygen I'd ever inhale<br/>
I tapped a bottle against a safety rail, killing time<br/>
<br/>
And you were like a walking compliment<br/>
Tall in stature and exceptionally read<br/>
In dummy glasses and a cardigan<br/>
Oh, come on<br/>
<br/>
And oh so empty were the faces of the dealers And the waitresses around<br/>
<br/>
You said that all these things you've learned to ignore<br/>
The hidden cameras on the casino floor<br/>
And what gets paid for behind hotel doors <br/>
Oh, come on<br/>
<br/>
You pretend every slot machine is a robot amputee waving hello<br/>
The people stare into their eyes and they feed them little bribes and then they go<br/>
<br/>
The never-ending twilight<br/>
In a basement where the sun has never split<br/>
You said that you were lonely<br/>
And then we kissed like lonely people do<br/>
<br/>
You said the city has a beating heart<br/>
That pushes people down the boulevard<br/>
And they're all hoping for a wish fulfilled <br/>
In a desert for a dollar bill<br/>
Those foolish dreams, you know they plague me still<br/>
Oh, come on<br/>
<br/>
And oh so empty were the faces <br/>
Of the dealers and the waitresses around<br/>
Of the dealers and the waitresses around<br/>
<br/>
They're empty<br/><br/><br/> </div>"
